canonical_id;from_google;merge_method;timestamp;raw_goodreads;raw_google
9781119741763;True;isbn13;2025-11-22T16:42:05.093629Z;"{'id': '56357967', 'url': 'https://www.goodreads.com/book/show/56357967', 'title': 'Becoming a Data Head: How to Think, Speak, and Understand Data Science, Statistics, and Machine Learning', 'authors': ['Alex J. Gutman', 'Jordan Goldmeier'], 'rating_value': 4.21, 'rating_count': 424, 'isbn': '1119741769', 'isbn13': '9781119741763', 'format': 'ebook', 'num_pages': 288, 'publisher': 'Wiley', 'publication_timestamp': 1618297200000, 'publication_date': '2021-04-13', 'language': None, 'genres': ['Business', 'Nonfiction', 'Technology', 'Programming', 'Science', 'Computer Science', 'Audiobook', 'Textbooks', 'Mathematics', 'Technical'], 'description': ""<b>Turn yourself into a Data Head. You'll become a more valuable employee and make your organization more successful.<br /></b>Thomas H. Davenport, Research Fellow, Author of <i>Competing on Analytics</i>, <i>Big Data @ Work</i>, and <i>The AI Advantage</i><br /><br /><b>You've heard the hype around data--now get the facts.</b><br /><br />In <i>Becoming a Data Head: How to Think, Speak, and Understand Data Science, Statistics, and Machine Learning</i>, award-winning data scientists Alex Gutman and Jordan Goldmeier pull back the curtain on data science and give you the language and tools necessary to talk and think critically about it.<br /><br />You'll learn how to:<br /><br />Think statistically and understand the role variation plays in your life and decision making Speak intelligently and ask the right questions about the statistics and results you encounter in the workplace Understand what's really going on with machine learning, text analytics, deep learning, and artificial intelligence Avoid common pitfalls when working with and interpreting data <i>Becoming a Data Head</i> is a complete guide for data science in the workplace: covering everything from the personalities you'll work with to the math behind the algorithms. The authors have spent years in data trenches and sought to create a fun, approachable, and eminently readable book. Anyone can become a Data Head--an active participant in data science, statistics, and machine learning. Whether you're a business professional, engineer, executive, or aspiring data scientist, this book is for you."", 'ingestion_date': '2025-11-22 17:33:04'}";"{'gb_id': 'GCUqEAAAQBAJ', 'gb_url': 'https://play.google.com/store/books/details?id=GCUqEAAAQBAJ&source=gbs_api', 'title': 'Becoming a Data Head', 'subtitle': 'How to Think, Speak, and Understand Data Science, Statistics, and Machine Learning', 'authors': 'Alex J. Gutman; Jordan Goldmeier', 'publisher': 'John Wiley & Sons', 'pub_date': '2021-04-13', 'language': 'en', 'categories': 'Business & Economics', 'description': '""Turn yourself into a Data Head. You\'ll become a more valuable employee and make your organization more successful."" Thomas H. Davenport, Research Fellow, Author of Competing on Analytics, Big Data @ Work, and The AI Advantage You\'ve heard the hype around data - now get the facts. In Becoming a Data Head: How to Think, Speak, and Understand Data Science, Statistics, and Machine Learning, award-winning data scientists Alex Gutman and Jordan Goldmeier pull back the curtain on data science and give you the language and tools necessary to talk and think critically about it. You\'ll learn how to: Think statistically and understand the role variation plays in your life and decision making Speak intelligently and ask the right questions about the statistics and results you encounter in the workplace Understand what\'s really going on with machine learning, text analytics, deep learning, and artificial intelligence Avoid common pitfalls when working with and interpreting data Becoming a Data Head is a complete guide for data science in the workplace: covering everything from the personalities you’ll work with to the math behind the algorithms. The authors have spent years in data trenches and sought to create a fun, approachable, and eminently readable book. Anyone can become a Data Head—an active participant in data science, statistics, and machine learning. Whether you\'re a business professional, engineer, executive, or aspiring data scientist, this book is for you.', 'pageCount': 269.0, 'isbn13': 9781119741763, 'isbn10': '1119741769', 'price_amount': 27.99, 'price_currency': 'EUR', 'ingestion_date_google': '2025-11-22 17:34:36', 'query_url': 'https://www.googleapis.com/books/v1/volumes?q=isbn:9781119741763'}"
9781119811558;True;isbn13;2025-11-22T16:42:05.093629Z;"{'id': '56751800', 'url': 'https://www.goodreads.com/book/show/56751800', 'title': 'Data Science For Dummies (For Dummies', 'authors': ['Lillian Pierson'], 'rating_value': 3.4, 'rating_count': 263, 'isbn': '1119811554', 'isbn13': '9781119811558', 'format': 'Paperback', 'num_pages': 432, 'publisher': 'For Dummies', 'publication_timestamp': 1631689200000, 'publication_date': '2021-09-15', 'language': 'english', 'genres': ['Science', 'Nonfiction', 'Technology', 'Business', 'Reference', 'Programming', 'Mathematics', 'Computers', 'Academic', 'Technical'], 'description': 'Lillian Pierson is a CEO &amp; data leader that supports data professionals to evolve into world-class leaders &amp; entrepreneurs. To date, she’s helped educate over 1.3 million data professionals on AI and data science.<br /><br />Lillian has authored 6 data books with Wiley &amp; Sons Publishers as well as 8 data courses with LinkedIn Learning. She’s supported a wide variety of organizations across the globe, from the United Nations and National Geographic, to Ericsson and Saudi Aramco, and everything in between.<br /><br />She is a licensed Professional Engineer, in good standing. She’s been a technical consultant since 2007 and a data business mentor since 2018. She occasionally volunteers her expertise in global summits and forums on data privacy and ethics.', 'ingestion_date': '2025-11-22 17:33:07'}";{'gb_id': 'ayc9EAAAQBAJ', 'gb_url': 'http://books.google.es/books?id=ayc9EAAAQBAJ&dq=isbn:9781119811558&hl=&source=gbs_api', 'title': 'Data Science For Dummies', 'subtitle': None, 'authors': 'Lillian Pierson', 'publisher': 'John Wiley & Sons', 'pub_date': '2021-09-15', 'language': 'en', 'categories': 'Computers', 'description': 'Monetize your company’s data and data science expertise without spending a fortune on hiring independent strategy consultants to help What if there was one simple, clear process for ensuring that all your company’s data science projects achieve a high a return on investment? What if you could validate your ideas for future data science projects, and select the one idea that’s most prime for achieving profitability while also moving your company closer to its business vision? There is. Industry-acclaimed data science consultant, Lillian Pierson, shares her proprietary STAR Framework – A simple, proven process for leading profit-forming data science projects. Not sure what data science is yet? Don’t worry! Parts 1 and 2 of Data Science For Dummies will get all the bases covered for you. And if you’re already a data science expert? Then you really won’t want to miss the data science strategy and data monetization gems that are shared in Part 3 onward throughout this book. Data Science For Dummies demonstrates: The only process you’ll ever need to lead profitable data science projects Secret, reverse-engineered data monetization tactics that no one’s talking about The shocking truth about how simple natural language processing can be How to beat the crowd of data professionals by cultivating your own unique blend of data science expertise Whether you’re new to the data science field or already a decade in, you’re sure to learn something new and incredibly valuable from Data Science For Dummies. Discover how to generate massive business wins from your company’s data by picking up your copy today.', 'pageCount': 439.0, 'isbn13': 9781119811558, 'isbn10': '1119811554', 'price_amount': None, 'price_currency': None, 'ingestion_date_google': '2025-11-22 17:34:38', 'query_url': 'https://www.googleapis.com/books/v1/volumes?q=isbn:9781119811558'}
9780578973838;True;isbn13;2025-11-22T16:42:05.093629Z;"{'id': '58949285', 'url': 'https://www.goodreads.com/book/show/58949285', 'title': 'Ace the Data Science Interview: 201 Real Interview Questions Asked By FAANG, Tech Startups, & Wall Street', 'authors': ['Kevin Huo', 'Nick Singh'], 'rating_value': 4.32, 'rating_count': 193, 'isbn': '0578973839', 'isbn13': '9780578973838', 'format': 'Paperback', 'num_pages': 301, 'publisher': 'Ace the Data Science Interview', 'publication_timestamp': 1629097200000, 'publication_date': '2021-08-16', 'language': 'english', 'genres': ['Computer Science', 'Technology', 'Technical', 'Programming', 'Textbooks', 'Artificial Intelligence', 'Nonfiction', 'Business', 'Mathematics'], 'description': '""The advice in this book directly helped me land my dream job"" — Advitya Gemawat, ML Engineer, Microsoft “An invaluable resource for the Data Science &amp; ML community” — Aishwarya Srinivasan, Senior Data Scientist, Google ""Super helpful career advice on breaking into data &amp; landing your first job in the field"" — Prithika Hariharan, President of Waterloo Data Science Club; Data Science Intern, Wish “FINALLY! Cracking the Coding Interview but for Data Science &amp; ML!” — Jack Morris, AI Resident, Google “Solving the 201 interview questions is helpful for people in ALL industries, not just tech!” — Lars Hulstaert, Senior Data Scientist, Johnson &amp; Johnson “The authors explain exactly what hiring managers look for — a must read for any data job seeker” — Michelle Scarbrough, Former Data Analytics Manager, F500 Co.<br /><br /><br />About Kevin Kevin Huo is currently a Data Scientist at a Hedge Fund , and previously was a Data Scientist at Facebook working on Facebook Groups. He holds a degree in Computer Science from the University of Pennsylvania and a degree in Business from Wharton. In college he interned at Facebook , Bloomberg , and on Wall Street .<br /><br />About Nick <br />Nick Singh previously worked on Facebook’s Growth Team and at SafeGraph, a geospatial analytics startup. Currently, he runs SQL interview platform DataLemur.com and shares career tips on LinkedIn to his 120,000+ followers. Nick holds a degree in System Engineering with a minor in Computer Science from the University of Virginia. In college, he interned at Microsoft and at Google’s Nest Labs on the Data Infrastructure Team.', 'ingestion_date': '2025-11-22 17:33:09'}";"{'gb_id': '82iszgEACAAJ', 'gb_url': 'http://books.google.es/books?id=82iszgEACAAJ&dq=isbn:9780578973838&hl=&source=gbs_api', 'title': 'Ace the Data Science Interview', 'subtitle': '201 Real Interview Questions Asked by FAANG, Tech Startups, & Wall Street', 'authors': 'Kevin Huo; Nick Singh', 'publisher': None, 'pub_date': '2021', 'language': 'en', 'categories': 'Business & Economics', 'description': '""Authored by two Ex-Facebook employees, Ace the Data Science Interview is the best way to prepare for Data Science, Data Analyst, and Machine Learning interviews, so that you can land your dream job at FAANG, tech startups, or Wall Street."" -- from Amazon website.', 'pageCount': 0.0, 'isbn13': 9780578973838, 'isbn10': '0578973839', 'price_amount': None, 'price_currency': None, 'ingestion_date_google': '2025-11-22 17:34:39', 'query_url': 'https://www.googleapis.com/books/v1/volumes?q=isbn:9780578973838'}"
988067f24e5ff7028ebc15e1a68fe6def0ae98cb;False;none;2025-11-22T16:42:05.093629Z;{'id': '26299386', 'url': 'https://www.goodreads.com/book/show/26299386', 'title': 'The Art of Data Science: A Guide for Anyone Who Works with Data', 'authors': ['Roger D. Peng', 'Elizabeth Matsui'], 'rating_value': 3.71, 'rating_count': 297, 'isbn': None, 'isbn13': None, 'format': 'ebook', 'num_pages': 154, 'publisher': 'Leanpub', 'publication_timestamp': 1441436400000, 'publication_date': '2015-09-05', 'language': 'english', 'genres': ['Technology', 'Science', 'Nonfiction', 'Computer Science', 'Business', 'Mathematics', 'Reference', 'Academia', 'Computers', 'Research'], 'description': 'This book describes, simply and in general terms, the process of analyzing data. The authors have extensive experience both managing data analysts and conducting their own data analyses, and have carefully observed what produces coherent results and what fails to produce useful insights into data. This book is a distillation of their experience in a format that is applicable to both practitioners and managers in data science.', 'ingestion_date': '2025-11-22 17:33:12'};
9781449336097;True;heuristic;2025-11-22T16:42:05.093629Z;"{'id': '13638556', 'url': 'https://www.goodreads.com/book/show/13638556', 'title': 'What Is Data Science?', 'authors': ['Mike Loukides'], 'rating_value': 3.68, 'rating_count': 590, 'isbn': None, 'isbn13': None, 'format': 'Kindle Edition', 'num_pages': 23, 'publisher': ""O'Reilly Media"", 'publication_timestamp': 1334041200000, 'publication_date': '2012-04-10', 'language': 'english', 'genres': ['Science', 'Technology', 'Nonfiction', 'Computer Science', 'Programming', 'Business', 'Professional Development', 'Software', 'Ebooks', 'Computers'], 'description': 'We\'ve all heard it: according to Hal Varian, statistics is the next sexy job. Five years ago, in What is Web 2.0, Tim O\'Reilly said that ""data is the next Intel Inside."" But what does that statement mean? Why do we suddenly care about statistics and about data? This report examines the many sides of data science -- the technologies, the companies and the unique skill sets.The web is full of ""data-driven apps."" Almost any e-commerce application is a data-driven application. There\'s a database behind a web front end, and middleware that talks to a number of other databases and data services (credit card processing companies, banks, and so on). But merely using data isn\'t really what we mean by ""data science."" A data application acquires its value from the data itself, and creates more data as a result. It\'s not just an application with data; it\'s a data product. Data science enables the creation of data products.', 'ingestion_date': '2025-11-22 17:33:15'}";"{'gb_id': '-OQ2q5JqOdEC', 'gb_url': 'https://play.google.com/store/books/details?id=-OQ2q5JqOdEC&source=gbs_api', 'title': 'What Is Data Science?', 'subtitle': None, 'authors': 'Mike Loukides', 'publisher': '""O\'Reilly Media, Inc.""', 'pub_date': '2011-04-10', 'language': 'en', 'categories': 'Computers', 'description': 'We\'ve all heard it: according to Hal Varian, statistics is the next sexy job. Five years ago, in What is Web 2.0, Tim O\'Reilly said that ""data is the next Intel Inside."" But what does that statement mean? Why do we suddenly care about statistics and about data? This report examines the many sides of data science -- the technologies, the companies and the unique skill sets.The web is full of ""data-driven apps."" Almost any e-commerce application is a data-driven application. There\'s a database behind a web front end, and middleware that talks to a number of other databases and data services (credit card processing companies, banks, and so on). But merely using data isn\'t really what we mean by ""data science."" A data application acquires its value from the data itself, and creates more data as a result. It\'s not just an application with data; it\'s a data product. Data science enables the creation of data products.', 'pageCount': 21.0, 'isbn13': 9781449336097, 'isbn10': '1449336094', 'price_amount': 0.0, 'price_currency': 'EUR', 'ingestion_date_google': '2025-11-22 17:34:43', 'query_url': 'https://www.googleapis.com/books/v1/volumes?q=intitle:""What Is Data Science?"" inauthor:""Mike Loukides""'}"
9781119785323;True;isbn13;2025-11-22T16:42:05.093629Z;{'id': '57182112', 'url': 'https://www.goodreads.com/book/show/57182112', 'title': 'Minding the Machines: Building and Leading Data Science and Analytics Teams', 'authors': ['Jeremy  Adamson'], 'rating_value': 4.32, 'rating_count': 41, 'isbn': '1119785324', 'isbn13': '9781119785323', 'format': 'Paperback', 'num_pages': 240, 'publisher': 'Wiley', 'publication_timestamp': 1627369200000, 'publication_date': '2021-07-27', 'language': 'english', 'genres': ['Nonfiction', 'Leadership', 'Business'], 'description': 'Organize, plan, and build an exceptional data analytics team within your organization In Minding the Building and Leading Data Science and Analytics Teams , AI and analytics strategy expert Jeremy Adamson delivers an accessible and insightful roadmap to structuring and leading a successful analytics team. The book explores the tasks, strategies, methods, and frameworks necessary for an organization beginning their first foray into the analytics space or one that is rebooting its team for the umpteenth time in search of success. In this book, you’ll Perfect for executives, managers, team leads, and other business leaders tasked with structuring and leading a successful analytics team, Minding the Machines is also an indispensable resource for data scientists and analysts who seek to better understand how their individual efforts fit into their team’s overall results.', 'ingestion_date': '2025-11-22 17:33:17'};{'gb_id': '74c9zgEACAAJ', 'gb_url': 'http://books.google.es/books?id=74c9zgEACAAJ&dq=isbn:9781119785323&hl=&source=gbs_api', 'title': 'Minding the Machines', 'subtitle': 'Building and Leading Data Science and Analytics Teams', 'authors': 'Jeremy Adamson', 'publisher': 'Wiley', 'pub_date': '2021-07-27', 'language': 'en', 'categories': 'Computers', 'description': 'Learn and provide clear insights into how to structure and lead a successful analytics team. This is a deceptively challenging goal since there are no templates to work from. Establishing a project management office, information services, or human resources department is an understood process and does not vary greatly between organizations. Establishing an analytics team, by contrast, requires a significant up-front investment in understanding and contextualizing the initiative. Many organizations have attempted to use operating models and templates from other functions, in particular IT and operations research. This fundamental misunderstanding of where analytics fits within an organization has led to visible failures and has set back the analytical maturity of many organizations. Business leaders need to hire or develop data-centric talent who are able to step back from analysis and project management to view their work through a lens of value-creation. Understand how organizations and practitioners need to structure, build, and lead a successful analytics team – to bridge the gap between business leaders and the analytical function. The analytics job market is very frothy, and the talent pool has swelled in recent years with engineers, actuaries, and scientists up-skilling and re-branding themselves as data scientists. This influx of highly technical specialists with limited leadership experience has had negative consequences for the practice as a whole. Minding the Machines is organized in three key pillars: Strategy, Process, and People. Strategy – How to assess organizational readiness, identify gaps, establish an attainable roadmap, and properly articulate a value proposition and case for change. Process – How to select and manage projects across their lifecycle including design thinking, risk assessment, governance, and operationalization. People – How to structure and engage a team, establish productive and parsimonious conventions, and to lead a distinct practice with unique requirements. Analytical practitioners want to read this book because career progression opportunities for analytical professionals are very limited. Despite reaching senior technical roles they often report to a business focused manager who understands little about the analytical function. Practitioners seek leadership opportunities, but do not have the tools to move into leadership roles or to be successful in them. Business leaders with foundational analytical abilities want to read this book because what they may have learned from other business units is at best not applicable to analytics teams, and at worst counterproductive. There needs to be a resource specific to this unique practice. Students want to read this book because though they are developing strong technical abilities and learning the newest techniques, they are not being instructed in business leadership in an analytics context. This gap in education is amplifying the problem as the profession moves away from long-horizon highly technical solutions and towards a focus on immediate value.', 'pageCount': 240.0, 'isbn13': 9781119785323, 'isbn10': '1119785324', 'price_amount': None, 'price_currency': None, 'ingestion_date_google': '2025-11-22 17:34:44', 'query_url': 'https://www.googleapis.com/books/v1/volumes?q=isbn:9781119785323'}
9781107149892;True;isbn13;2025-11-22T16:42:05.093629Z;"{'id': '30462852', 'url': 'https://www.goodreads.com/book/show/30462852', 'title': 'Computer Age Statistical Inference: Algorithms, Evidence, and Data Science', 'authors': ['Bradley Efron', 'Trevor Hastie'], 'rating_value': 4.42, 'rating_count': 128, 'isbn': '1107149894', 'isbn13': '9781107149892', 'format': 'Hardcover', 'num_pages': 495, 'publisher': 'Cambridge University Press', 'publication_timestamp': 1469084400000, 'publication_date': '2016-07-21', 'language': 'english', 'genres': ['Mathematics', 'Textbooks', 'Science', 'Technology', 'Nonfiction', 'Programming', 'Economics', 'Artificial Intelligence', 'Technical', 'Computer Science'], 'description': ""The twenty-first century has seen a breathtaking expansion of statistical methodology, both in scope and in influence. 'Big data', 'data science', and 'machine learning' have become familiar terms in the news, as statistical methods are brought to bear upon the enormous data sets of modern science and commerce. How did we get here? And where are we going? This book takes us on an exhilarating journey through the revolution in data analysis following the introduction of electronic computation in the 1950s. Beginning with classical inferential theories - Bayesian, frequentist, Fisherian - individual chapters take up a series of influential survival analysis, logistic regression, empirical Bayes, the jackknife and bootstrap, random forests, neural networks, Markov chain Monte Carlo, inference after model selection, and dozens more. The distinctly modern approach integrates methodology and algorithms with statistical inference. The book ends with speculation on the future direction of statistics and data science."", 'ingestion_date': '2025-11-22 17:33:19'}";"{'gb_id': 'Sj1yDAAAQBAJ', 'gb_url': 'http://books.google.es/books?id=Sj1yDAAAQBAJ&dq=isbn:9781107149892&hl=&source=gbs_api', 'title': 'Computer Age Statistical Inference', 'subtitle': None, 'authors': 'Bradley Efron; Trevor Hastie', 'publisher': 'Cambridge University Press', 'pub_date': '2016-07-21', 'language': 'en', 'categories': 'Business & Economics', 'description': 'Take an exhilarating journey through the modern revolution in statistics with two of the ringleaders.', 'pageCount': 496.0, 'isbn13': 9781107149892, 'isbn10': '1107149894', 'price_amount': None, 'price_currency': None, 'ingestion_date_google': '2025-11-22 17:34:45', 'query_url': 'https://www.googleapis.com/books/v1/volumes?q=isbn:9781107149892'}"
9781449316808;False;none;2025-11-22T16:42:05.093629Z;"{'id': '12700492', 'url': 'https://www.goodreads.com/book/show/12700492', 'title': 'Building Data Science Teams', 'authors': ['D.J. Patil'], 'rating_value': 3.63, 'rating_count': 334, 'isbn': '1449316808', 'isbn13': '9781449316808', 'format': 'Kindle Edition', 'num_pages': 34, 'publisher': 'Radar', 'publication_timestamp': 1314860400000, 'publication_date': '2011-09-01', 'language': 'english', 'genres': ['Business', 'Management', 'Nonfiction', 'Technology', 'Science', 'Stem', 'Professional Development', 'Ebooks', 'Computers', 'Technical'], 'description': 'As data science evolves to become a business necessity, the importance of assembling a strong and innovative data teams grows. In this in-depth report, data scientist DJ Patil explains the skills, perspectives, tools and processes that position data science teams for success. Topics What it means to be ""data driven."" The unique roles of data scientists. The four essential qualities of data scientists. Patil\'s first-hand experience building the LinkedIn data science team.', 'ingestion_date': '2025-11-22 17:33:21'}";
777499203740c4d899339abc8ae5baf98273f582;False;none;2025-11-22T16:42:05.093629Z;"{'id': '53454530', 'url': 'https://www.goodreads.com/book/show/53454530', 'title': 'Machine Learning: An Introduction Math Guide for Beginners to Understand Data Science Through the Business Applications', 'authors': ['Samuel Hack'], 'rating_value': 4.39, 'rating_count': 23, 'isbn': None, 'isbn13': None, 'format': 'Kindle Edition', 'num_pages': 221, 'publisher': '', 'publication_timestamp': 1589612400000, 'publication_date': '2020-05-16', 'language': 'english', 'genres': ['Science', 'Artificial Intelligence', 'Mathematics', 'Technology', 'Nonfiction', 'Computer Science', 'Business'], 'description': ""Master the World of Machine Learning – Even if You’re a Complete Beginner With This Incredible 2-in1 Bundle<br /><br />Are you an aspiring entrepreneur? Are you an amateur software developer looking for a break in the world of machine learning? Do you want to learn more about the incredible world of Machine Learning, and what it can do for you? Then keep reading.<br /><br />Machine learning is the way of the future – and breaking into this highly lucrative and ever-evolving field is a great way for your career, or business, to prosper. Inside this guide, you’ll find simple, easy-to-follow explanations of the fundamental concepts behind machine learning, from the mathematical and statistical concepts to the programming behind them.<br /><br />With a wide range of comprehensive advice including machine learning models, neural networks, statistics, and much more, this guide is a highly effective tool for mastering this incredible technology.<br /><br />In book one, you'll learn:<br />- What is Artificial Intelligence Really, and Why is it So Powerful?<br />- Choosing the Right Kind of Machine Learning Model for You<br />- An Introduction to Statistics<br />- Reinforcement Learning and Ensemble Modeling<br />- “Random Forests” and Decision Trees<br /><br />In book two, you'll learn:<br />- Learn the Fundamental Concepts of Machine Learning Algorithms<br />- Understand The Four Fundamental Types of Machine Learning Algorithm<br />- Master the Concept of “Statistical Learning<br />- Learn Everything You Need to Know about Neural Networks and Data Pipelines<br />- Master the Concept of “General Setting of Learning”<br />- A Free Bonus<br /><br />Covering everything you need to know about machine learning, now you can master the mathematics and statistics behind this field and develop your very own neural networks! Whether you want to use machine learning to help your business, or you’re a programmer looking to expand your skills, this bundle is a must-read for anyone interested in the world of machine learning.<br /><br />So don’t wait – it’s never been easier to learn.<br /><br />Buy now to become a master of Machine Learning Today!"", 'ingestion_date': '2025-11-22 17:33:23'}";
9781617296246;True;isbn13;2025-11-22T16:42:05.093629Z;{'id': '52661559', 'url': 'https://www.goodreads.com/book/show/52661559', 'title': 'Build a Career in Data Science', 'authors': ['Emily  Robinson', 'Jacqueline Nolis'], 'rating_value': 4.38, 'rating_count': 184, 'isbn': '1617296244', 'isbn13': '9781617296246', 'format': 'Hardcover', 'num_pages': 250, 'publisher': 'MEAP', 'publication_timestamp': 1577865600000, 'publication_date': '2020-01-01', 'language': 'english', 'genres': ['Programming', 'Nonfiction', 'Technology', 'Computer Science', 'Science', 'Computers', 'Coding', 'Technical', 'Personal Development', 'Business'], 'description': 'Build a Career in Data Science is your guide to getting your first data science job, then quickly becoming a senior employee. Industry experts Jacqueline Nolis and Emily Robinson lay out the soft skills you’ll need alongside your technical know-how in order to succeed in the field. Following their clear and simple instructions you’ll craft a resume that hiring managers will love, learn how to ace your interview, and ensure you hit the ground running in your first months at your new job. Once you’ve gotten your foot in the door, learn to thrive as a data scientist by handling high expectations, dealing with stakeholders, and managing failures. Finally, you’ll look towards the future and learn about how to join the broader data science community, leaving a job gracefully, and plotting your career path. With this book by your side you’ll have everything you need to ensure a rewarding and productive role in data science.', 'ingestion_date': '2025-11-22 17:33:25'};"{'gb_id': '4dDVDwAAQBAJ', 'gb_url': 'http://books.google.es/books?id=4dDVDwAAQBAJ&dq=isbn:9781617296246&hl=&source=gbs_api', 'title': 'Build a Career in Data Science', 'subtitle': None, 'authors': 'Emily Robinson; Jacqueline Nolis', 'publisher': 'Manning', 'pub_date': '2020-03-24', 'language': 'en', 'categories': 'Computers', 'description': ""Summary You are going to need more than technical knowledge to succeed as a data scientist. Build a Career in Data Science teaches you what school leaves out, from how to land your first job to the lifecycle of a data science project, and even how to become a manager. Purchase of the print book includes a free eBook in PDF, Kindle, and ePub formats from Manning Publications. About the technology What are the keys to a data scientist’s long-term success? Blending your technical know-how with the right “soft skills” turns out to be a central ingredient of a rewarding career. About the book Build a Career in Data Science is your guide to landing your first data science job and developing into a valued senior employee. By following clear and simple instructions, you’ll learn to craft an amazing resume and ace your interviews. In this demanding, rapidly changing field, it can be challenging to keep projects on track, adapt to company needs, and manage tricky stakeholders. You’ll love the insights on how to handle expectations, deal with failures, and plan your career path in the stories from seasoned data scientists included in the book. What's inside Creating a portfolio of data science projects Assessing and negotiating an offer Leaving gracefully and moving up the ladder Interviews with professional data scientists About the reader For readers who want to begin or advance a data science career. About the author Emily Robinson is a data scientist at Warby Parker. Jacqueline Nolis is a data science consultant and mentor. Table of Contents: PART 1 - GETTING STARTED WITH DATA SCIENCE 1. What is data science? 2. Data science companies 3. Getting the skills 4. Building a portfolio PART 2 - FINDING YOUR DATA SCIENCE JOB 5. The search: Identifying the right job for you 6. The application: Résumés and cover letters 7. The interview: What to expect and how to handle it 8. The offer: Knowing what to accept PART 3 - SETTLING INTO DATA SCIENCE 9. The first months on the job 10. Making an effective analysis 11. Deploying a model into production 12. Working with stakeholders PART 4 - GROWING IN YOUR DATA SCIENCE ROLE 13. When your data science project fails 14. Joining the data science community 15. Leaving your job gracefully 16. Moving up the ladder"", 'pageCount': 352.0, 'isbn13': 9781617296246, 'isbn10': '1617296244', 'price_amount': None, 'price_currency': None, 'ingestion_date_google': '2025-11-22 17:34:52', 'query_url': 'https://www.googleapis.com/books/v1/volumes?q=isbn:9781617296246'}"
9781098115562;False;none;2025-11-22T16:42:05.093629Z;"{'id': '51763086', 'url': 'https://www.goodreads.com/book/show/51763086', 'title': 'Essential Math for Data Science: Take Control of Your Data with Fundamental Calculus, Linear Algebra, Probability, and Statistics', 'authors': ['Hadrien Jean'], 'rating_value': 4.01, 'rating_count': 67, 'isbn': '1098115562', 'isbn13': '9781098115562', 'format': 'Paperback', 'num_pages': 347, 'publisher': ""O'Reilly Media"", 'publication_timestamp': 1626159600000, 'publication_date': '2021-07-13', 'language': None, 'genres': ['Mathematics', 'Technology', 'Programming', 'Software', 'Nonfiction', 'Technical', 'Computer Science'], 'description': ""Master the math needed to excel in data science and machine learning. If you're a data scientist who lacks a math or scientific background or a developer who wants to add data domains to your skillset, this is your book. Author Hadrien Jean provides you with a foundation in math for data science, machine learning, and deep learning.<br /><br />Through the course of this book, you'll learn how to use mathematical notation to understand new developments in the field, communicate with your peers, and solve problems in mathematical form. You'll also understand what's under the hood of the algorithms you're using.<br /><br />Learn how to:<br /><br /><br />Use Python and Jupyter notebooks to plot data, represent equations, and visualize space transformations<br />Read and write math notation to communicate ideas in data science and machine learning<br />Perform descriptive statistics and preliminary observation on a dataset<br />Manipulate vectors, matrices, and tensors to use machine learning and deep learning libraries such as TensorFlow or Keras<br />Explore reasons behind a broken model and be prepared to tune and fix it<br />Choose the right tool or algorithm for the right data problem"", 'ingestion_date': '2025-11-22 17:33:28'}";
